Time (s),Channel 1 (V)
-4.18,2.071060757453187
-4.1775,2.063585893280081
-4.175,2.052373597020423
-4.1725,2.041161300760765
-4.17,2.037423868674213
-4.1675,2.029949004501107
-4.165,2.026211572414554
-4.1625,2.022474140328002
-4.16,2.022474140328002
-4.1575,2.022474140328002
-4.155,2.026211572414554
-4.1525,2.029949004501107
-4.15,2.03368643658766
-4.1475,2.041161300760765
-4.145,2.04863616493387
-4.1425,2.059848461193528
-4.14,2.071060757453187
-4.1375,2.078535621626292
-4.135,2.08974791788595
-4.1325,2.104697646232161
-4.13,2.115909942491819
-4.1275,2.127122238751477
-4.125,2.142071967097688
-4.1225,2.157021695443898
-4.12,2.171971423790109
-4.1175,2.18692115213632
-4.115,2.201870880482531
-4.1125,2.216820608828741
-4.11,2.2280329050884
-4.1075,2.24298263343461
-4.105,2.257932361780821
-4.1025,2.269144658040479
-4.1,2.28409438638669
-4.0975,2.295306682646348
-4.095,2.306518978906006
-4.0925,2.317731275165664
-4.09,2.328943571425322
-4.0875,2.336418435598428
-4.085,2.343893299771533
-4.0825,2.351368163944638
-4.08,2.358843028117744
-4.0775,2.366317892290849
-4.075,2.370055324377402
-4.0725,2.373792756463954
-4.07,2.377530188550507
-4.0675,2.38126762063706
-4.065,2.385005052723613
-4.0625,2.388742484810165
-4.06,2.392479916896718
-4.0575,2.399954781069823
-4.055,2.403692213156376
-4.0525,2.411167077329481
-4.05,2.414904509416034
-4.0475,2.422379373589139
-4.045,2.433591669848798
-4.0425,2.441066534021903
-4.04,2.448541398195008
-4.0375,2.456016262368114
-4.035,2.463491126541219
-4.0325,2.470965990714324
-4.03,2.482178286973983
-4.0275,2.489653151147088
-4.025,2.497128015320193
-4.0225,2.504602879493299
-4.02,2.512077743666404
-4.0175,2.519552607839509
-4.015,2.530764904099168
-4.0125,2.538239768272273
-4.01,2.549452064531931
-4.0075,2.560664360791589
-4.005,2.571876657051247
-4.0025,2.583088953310905
-4,2.598038681657116
-3.9975,2.609250977916774
-3.995,2.624200706262985
-3.9925,2.639150434609196
-3.99,2.657837595041959
-3.9875,2.676524755474722
-3.985,2.695211915907486
-3.9825,2.713899076340249
-3.98,2.732586236773013
-3.9775,2.755010829292329
-3.975,2.773697989725092
-3.9725,2.796122582244409
-3.97,2.814809742677172
-3.9675,2.837234335196488
-3.965,2.855921495629252
-3.9625,2.878346088148568
-3.96,2.897033248581331
-3.9575,2.919457841100647
-3.955,2.938145001533411
-3.9525,2.956832161966174
-3.95,2.975519322398938
-3.9475,2.990469050745149
-3.945,3.005418779091359
-3.9425,3.02036850743757
-3.94,3.035318235783781
-3.9375,3.046530532043439
-3.935,3.057742828303097
-3.9325,3.068955124562755
-3.93,3.07642998873586
-3.9275,3.087642284995519
-3.925,3.095117149168624
-3.9225,3.106329445428282
-3.92,3.113804309601387
-3.9175,3.125016605861045
-3.915,3.136228902120703
-3.9125,3.143703766293809
-3.91,3.154916062553467
-3.9075,3.166128358813125
-3.905,3.177340655072783
-3.9025,3.192290383418994
-3.9,3.203502679678652
-3.8975,3.218452408024862
-3.895,3.229664704284521
-3.8925,3.244614432630732
-3.89,3.25582672889039
-3.8875,3.267039025150047
-3.885,3.278251321409706
-3.8825,3.289463617669364
-3.88,3.296938481842469
-3.8775,3.300675913929022
-3.875,3.304413346015575
-3.8725,3.304413346015575
-3.87,3.304413346015575
-3.8675,3.300675913929022
-3.865,3.293201049755917
-3.8625,3.281988753496258
-3.86,3.2707764572366
-3.8575,3.25582672889039
-3.855,3.237139568457626
-3.8525,3.21471497593831
-3.85,3.192290383418994
-3.8475,3.162390926726572
-3.845,3.132491470034151
-3.8425,3.095117149168624
-3.84,3.06148026038965
-3.8375,3.024105939524123
-3.835,2.97925675448549
